source_center,destination_center,leg_count,median_delay_ratio,mean_delay_ratio,p75_delay_ratio,median_actual_minutes,median_osrm_minutes,median_osrm_km,total_excess_minutes,late_rate,ftl_share
IND272001AAA,IND273014AAB,4,1.707967707967708,1.6898972990745142,1.8626272376272377,129.0,75.5,107.22625,5.845310245310287,0.25,1.0
IND272207AAB,IND272153AAC,3,3.0588235294117645,3.036764705882353,3.117647058823529,52.0,17.0,22.9428,14.169117647058833,1.0,0.0
IND273014AAB,IND209304AAA,3,2.339100346020761,2.168893374343201,2.384827950788158,676.0,289.0,391.5147,0.0,0.0,1.0
IND273014AAB,IND273155AAA,3,1.9375,3.868055555555556,4.847537878787879,63.0,33.0,46.4485,180.989453125,0.3333333333333333,0.0
IND273014AAB,IND274001AAA,10,3.1865853658536585,3.1253658536585367,3.4966463414634146,129.0,41.0,57.10465,64.42776422764231,0.5,1.0
IND273014AAB,IND277303AAC,14,1.98,1.9952691571678176,2.0272277227722775,198.0,101.0,129.62475,25.128631578947363,0.07142857142857142,1.0
IND273304AAA,IND273014AAB,12,4.239754098360656,4.769491625606116,5.176229508196721,256.5,61.0,86.24709999999999,720.3122227579556,0.5833333333333334,0.0
IND274001AAA,IND274509AAB,8,2.108695652173913,2.4529347826086956,2.65,48.0,23.0,28.28585,55.38461538461538,0.375,1.0
IND274301AAB,IND273014AAB,10,4.583333333333334,5.033436067646594,5.189189189189189,169.5,37.0,52.06915000000001,337.05555555555543,0.7,1.0
IND274304AAA,IND274304AAB,4,5.038461538461538,4.884615384615385,5.153846153846153,63.0,13.0,19.49525,52.497435897435906,1.0,1.0
IND274304AAB,IND274301AAB,8,2.352941176470588,2.3402777777777777,2.5294117647058822,40.5,17.0,25.361649999999997,4.1040723981900555,0.125,1.0
IND275303AAA,IND276140AAA,4,2.1525735294117645,2.3262867647058822,2.390625,35.5,16.0,23.16285,9.952287581699352,0.25,1.0
IND275503AAA,IND275303AAA,4,4.26923076923077,4.230769230769231,4.5,55.5,13.0,18.88785,40.088888888888874,1.0,1.0
IND276128AAA,IND276305AAA,3,2.076923076923077,2.2298195631528963,2.3076923076923075,56.0,26.0,31.2945,5.337499999999999,0.3333333333333333,1.0
IND276305AAA,IND223101AAB,3,2.5185185185185186,2.2528395061728395,2.5192592592592593,63.0,25.0,27.6786,0.0,0.0,1.0
IND277201AAA,IND221706AAA,5,2.4545454545454546,2.611598746081505,2.8275862068965516,142.0,58.0,82.43169999999999,49.881818181818176,0.4,1.0
IND277211AAA,IND277201AAA,4,2.4523809523809526,2.4523809523809526,2.583333333333333,51.5,21.0,23.579349999999998,4.8444444444444485,0.25,1.0
IND277303AAC,IND277211AAA,6,1.4142156862745099,1.4380956033432815,1.4487612612612613,52.0,37.0,40.5045,0.0,0.0,1.0
IND281121AAB,IND110037AAM,9,2.0756302521008405,2.1195790934076078,2.152542372881356,247.0,119.0,152.82379999999998,46.2928571428572,0.2222222222222222,1.0
IND281401AAA,IND321022AAA,6,1.5549242424242424,1.648806614532421,1.65625,50.5,33.0,34.5028,12.354700413223156,0.16666666666666666,0.0
IND282001AAA,IND110037AAM,5,1.7541899441340782,1.8346368715083798,1.7988826815642458,314.0,179.0,233.202,74.60000000000002,0.2,0.4
IND282001AAF,IND283122AAB,12,2.447368421052632,2.541483918128655,2.9451754385964914,46.5,19.0,23.8627,34.61052631578948,0.3333333333333333,0.08333333333333333
IND282002AAD,IND474003AAA,3,1.6333333333333333,1.620526775515689,1.6621951219512194,196.0,121.0,121.6169,0.0,0.0,1.0
IND283122AAB,IND282005AAA,3,12.08108108108108,10.25102375102375,12.08108108108108,401.0,22.0,27.7435,1070.8640202702704,0.6666666666666666,0.0
IND283203AAA,IND110037AAM,10,2.2219387755102042,2.151534477673171,2.2793367346938775,435.5,196.0,257.866,0.0,0.0,0.9
IND284001AAA,IND284403AAA,5,1.5844155844155845,1.8326708379339958,2.051948051948052,122.0,77.0,102.4463,32.238961038961065,0.2,1.0
IND285001AAD,IND285205AAB,14,1.4933712121212122,1.540278043035396,1.7215909090909092,48.5,32.0,29.530099999999997,12.39624202551834,0.07142857142857142,1.0
IND285205AAB,IND210431AAA,4,2.38125,2.394212962962963,2.644212962962963,190.5,80.0,82.2774,35.32736111111117,0.5,1.0
IND301001AAB,IND321001AAB,8,1.695852534562212,1.6663684982290161,1.7535752979414951,108.0,65.0,74.20535,0.0,0.0,1.0
IND301019AAA,IND301705AAA,6,3.276595744680851,3.360698002605297,3.473404255319149,156.0,47.5,55.1292,77.01586073500977,0.8333333333333334,1.0
IND302004AAA,IND302014AAB,8,2.758928571428571,3.6892113095238095,5.41875,41.5,15.0,17.668100000000003,152.10054945054947,0.5,0.0
IND302006AAA,IND302014AAB,9,4.583333333333333,4.3978947341692445,5.909090909090909,54.0,12.0,14.0073,84.4732142857143,0.6666666666666666,0.0
IND302014AAA,IND000000ACB,13,1.9939024390243902,1.9554107269946237,2.0121951219512195,327.0,165.0,222.345,0.0,0.0,1.0
IND302014AAA,IND110037AAM,7,1.891089108910891,1.8347337821706897,1.9216572142651158,382.0,205.0,264.9664,0.0,0.0,1.0
IND302014AAA,IND301001AAB,14,1.8212733594089525,1.8827085960341368,2.0041105316529046,214.0,117.0,146.0325,13.767888103570556,0.07142857142857142,1.0
IND302014AAA,IND303702AAB,6,2.1842105263157894,2.3849527665317143,2.486842105263158,83.5,38.0,51.9977,33.418181818181836,0.3333333333333333,1.0
IND302014AAA,IND305001AAC,11,2.5233644859813085,2.551364819545601,2.641571478020076,275.0,108.0,145.4529,9.822429906542084,0.18181818181818182,1.0
IND302014AAA,IND313001AAB,8,1.9655532860747327,1.9840063581293363,2.062270297360508,567.0,287.5,405.52225000000004,12.345147921884745,0.125,1.0
IND302014AAB,IND302004AAA,20,2.2481617647058822,2.3313687404786476,2.9588815789473686,37.0,16.5,19.3843,120.69705882352949,0.45,0.0
IND302014AAB,IND302006AAA,12,1.9393382352941178,2.1348924291938998,2.0968750000000003,31.0,16.0,16.542949999999998,39.97577854671281,0.16666666666666666,0.0
IND302014AAB,IND302006AAC,15,2.6875,2.8529910529961007,3.1721014492753623,45.0,20.0,20.3918,107.02109375000003,0.4,0.0
IND302014AAB,IND302020AAA,13,2.0833333333333335,2.2959028151335845,2.4545454545454546,24.0,12.0,13.4545,36.10879629629632,0.38461538461538464,0.0
IND302014AAB,IND302023AAA,12,2.694508009153318,2.734421538447568,2.948369565217391,60.0,23.0,25.622549999999997,51.93808049535602,0.4166666666666667,0.0
IND302014AAB,IND302026AAA,13,3.8333333333333335,3.6451207719009577,5.0,69.0,18.0,19.3133,139.987037037037,0.5384615384615384,0.0
IND302014AAB,IND303008AAB,5,1.9230769230769231,1.8854514179042483,2.109090909090909,103.0,54.0,73.9501,0.0,0.0,0.0
IND302014AAB,IND303301AAB,8,1.3125,1.3513392857142859,1.5142857142857142,42.0,32.0,41.220349999999996,0.0,0.0,0.0
IND302014AAB,IND303901AAA,6,3.119047619047619,3.580513784461153,4.845238095238095,63.5,20.0,24.45015,136.8792207792208,0.5,0.0
IND302020AAA,IND302014AAB,13,2.888888888888889,3.9263791763791764,5.75,26.0,11.0,12.5845,194.32098765432096,0.46153846153846156,0.0
IND302022AAD,IND000000ACB,7,1.9090909090909092,1.9018781258643596,1.9239837398373982,314.0,165.0,222.3819,0.0,0.0,0.0
IND303002AAA,IND302014AAA,7,1.7142857142857142,2.0368371992795957,2.0405405405405403,61.0,35.0,48.2061,39.64166666666668,0.14285714285714285,1.0
IND303008AAB,IND303338AAB,5,1.5333333333333334,1.4813795103092784,1.6,44.0,30.0,32.7092,0.0,0.0,0.0
IND303106AAA,IND303002AAA,6,1.5108695652173914,1.5250354146235152,1.6661490683229814,30.0,20.0,27.092100000000002,0.0,0.0,1.0
IND303108AAB,IND303106AAA,6,1.5408602150537636,1.6429883512544803,1.7661290322580645,47.5,31.0,44.07705,0.0,0.0,1.0
IND303301AAB,IND303303AAA,10,1.4654761904761906,1.5372925625099538,1.6185770750988144,30.5,22.5,30.632199999999997,4.709682539682547,0.2,0.0
IND303303AAA,IND322230AAA,13,1.3506493506493507,1.4189250021233828,1.5324675324675325,104.0,77.0,97.0507,15.427777777777806,0.07692307692307693,0.0
IND303338AAB,IND303603AAB,5,0.9473684210526315,1.0550637208355942,1.2456140350877194,54.0,57.0,61.6722,0.0,0.0,0.0
IND303503AAA,IND302014AAB,8,1.7257053291536049,1.7863891400403404,1.842928112215079,97.5,57.5,79.6807,0.0,0.0,0.0
IND303603AAB,IND302014AAB,5,2.472972972972973,2.520992225101814,2.547945205479452,183.0,74.0,87.753,118.67500000000001,0.2,0.0
IND303702AAB,IND332001AAB,3,1.6774193548387097,1.6476361153780508,1.7016129032258065,104.0,62.0,84.5306,0.0,0.0,1.0
IND303702AAB,IND332404AAA,5,1.5416666666666667,1.5193333333333334,1.6,37.0,25.0,33.752199999999995,0.0,0.0,1.0
IND305001AAC,IND305802AAA,6,2.197037037037037,2.6100759734093066,3.233846153846154,57.0,26.0,29.92875,61.97301010101012,0.3333333333333333,1.0
IND305001AAC,IND305901AAA,12,2.1136363636363633,3.1787901278994792,3.6231060606060606,93.0,44.0,56.0382,617.0422459893048,0.3333333333333333,1.0
IND305001AAC,IND306401AAB,12,2.004032258064516,2.0850559395602524,2.254032258064516,245.5,123.0,166.5906,15.698055028462989,0.16666666666666666,1.0
IND305404AAA,IND305601AAC,9,1.4545454545454546,1.5572910249810836,1.5272727272727273,80.0,55.0,59.1595,45.88506493506493,0.1111111111111111,1.0
IND305601AAC,IND305001AAC,13,1.9705882352941178,2.066130601424719,2.4571428571428573,68.0,34.0,38.9285,54.797794117647086,0.3076923076923077,1.0
IND305624AAA,IND305404AAA,4,1.880281690140845,1.9277184848219753,2.0648893360160967,133.5,70.5,81.27265,13.283255086072018,0.25,1.0
IND305802AAA,IND341512AAA,4,2.090017825311943,2.196184126331185,2.276806526806527,70.0,35.0,38.345150000000004,15.505644682115289,0.25,1.0
IND305901AAA,IND342602AAC,4,1.8686502177068216,1.8552666672949694,2.1304195804195807,98.0,54.0,75.72975,3.192388324463792,0.25,1.0
IND306401AAB,IND302014AAA,11,2.0046082949308754,2.0401776963594416,2.115493440795679,431.0,216.0,302.7314,27.805731566820327,0.09090909090909091,1.0
IND306401AAB,IND305001AAC,15,2.935483870967742,3.0081812930494594,3.2357723577235773,364.0,123.0,166.96470000000002,128.9274193548389,0.4,0.0
IND306401AAB,IND342005AAD,15,1.6923076923076923,1.9515446862871275,2.2246963562753037,92.0,54.0,69.5512,147.31538461538463,0.26666666666666666,1.0
IND306401AAB,IND343001AAA,3,2.0344827586206895,1.919900833896777,2.0407707910750505,174.0,87.0,118.6815,0.0,0.0,1.0
IND311001AAA,IND313324AAA,5,1.8461538461538463,1.873846153846154,1.9230769230769231,120.0,65.0,89.73939999999999,0.0,0.0,1.0
IND311301AAA,IND305624AAA,3,4.142857142857143,4.677344877344877,5.101731601731602,145.0,35.0,47.2019,146.91696428571424,1.0,1.0
IND311302AAA,IND305624AAA,3,7.090909090909091,6.9658348187759955,7.2366310160427805,234.0,33.0,46.4767,247.45454545454547,1.0,1.0
IND312001AAA,IND311001AAA,13,1.565217391304348,1.5887796704439348,1.673913043478261,72.0,46.0,59.4752,0.0,0.0,1.0
IND312001AAA,IND312601AAA,4,1.3509316770186335,1.3727784616900323,1.6491596638655461,83.0,73.5,62.142300000000006,0.0,0.0,1.0
IND312403AAA,IND312001AAA,3,1.565217391304348,1.6295822676896847,1.7237851662404093,108.0,68.0,83.4139,0.0,0.0,1.0
IND312601AAA,IND458664AAA,4,1.2591463414634148,1.3728658536585365,1.426219512195122,51.0,40.5,36.815349999999995,0.0,0.0,1.0
IND312605AAB,IND313001AAB,5,2.2481751824817517,2.391852726492057,2.613138686131387,308.0,137.0,173.2019,55.700000000000045,0.4,1.0
IND312605AAB,IND458001AAB,7,1.8214285714285714,1.9669140383426098,2.1268939393939394,60.0,32.0,34.3671,18.466666666666697,0.2857142857142857,1.0
IND313001AAB,IND306401AAB,11,2.0492957746478875,2.063543932842704,2.1560283687943262,291.0,141.0,189.7273,16.865624999999966,0.09090909090909091,1.0
IND313001AAB,IND312001AAA,13,2.0759493670886076,2.0477988540184255,2.15,164.0,79.0,108.4147,0.0,0.0,1.0
IND313001AAB,IND327001AAB,4,3.377483443708609,3.1031936214708957,3.5204121645172535,510.0,151.0,212.76280000000003,214.16261957321564,0.75,1.0
IND313001AAB,IND382430AAB,7,2.141361256544503,2.2566779760264537,2.407190772251309,409.0,191.0,270.05240000000003,39.174999999999955,0.2857142857142857,1.0
IND313324AAA,IND313001AAB,14,1.7987588652482271,1.925056990881459,2.1197916666666665,85.5,48.0,65.0061,77.14087346024638,0.2857142857142857,1.0
IND321001AAA,IND321401AAB,6,1.259485924112607,1.2526884242306517,1.2907894736842105,49.5,38.5,42.0616,0.0,0.0,1.0
IND321001AAB,IND321001AAA,3,1.3103448275862069,1.4905450500556174,1.5906562847608452,40.0,31.0,32.796699999999994,0.0,0.0,1.0
IND321022AAA,IND121004AAB,7,3.180722891566265,3.0406524055405297,3.4047619047619047,264.0,83.0,106.9437,100.1571285140563,0.5714285714285714,0.0
IND321408AAB,IND321606AAA,3,1.96875,1.928921568627451,2.1875,63.0,32.0,37.8434,3.8312500000000114,0.3333333333333333,1.0
IND321606AAA,IND301001AAB,4,7.695652173913043,7.577578857630009,8.070332480818415,531.0,69.0,77.48645,649.9444444444447,1.0,1.0
IND322201AAA,IND303503AAA,9,1.7666666666666666,1.7978968193033202,1.8064516129032258,53.0,30.0,42.7044,25.792500000000004,0.1111111111111111,0.0
IND322230AAA,IND322241AAA,13,1.6071428571428572,1.7140681795854211,1.8518518518518519,45.0,28.0,32.2703,13.52480158730161,0.15384615384615385,0.0
IND322241AAA,IND322201AAA,12,2.3363636363636364,2.2626235177865612,2.5760869565217392,53.5,23.0,32.315650000000005,5.459679144385007,0.25,0.0
IND328001AAA,IND474003AAA,6,1.5819696084161308,1.6316481589713618,1.6853448275862069,92.5,58.5,60.5127,12.77092476489031,0.16666666666666666,1.0
IND331507AAA,IND302014AAA,3,2.4011976047904193,2.3938274600853062,2.4642351660315733,401.0,166.0,215.9508,8.952282934131745,0.3333333333333333,1.0
IND332001AAB,IND333042AAA,11,1.3658536585365855,1.9134763149521552,2.3210070810385526,56.0,39.0,38.3224,173.7413109756098,0.2727272727272727,1.0
IND332001AAB,IND334001AAB,7,1.65359477124183,1.7207488670048217,1.7532467532467533,253.0,154.0,213.5774,2.38368736383444,0.14285714285714285,1.0
IND332404AAA,IND332001AAB,7,1.4054054054054055,1.5061875061875063,1.5455192034139402,52.0,37.0,51.1163,1.8560810810810864,0.14285714285714285,1.0
IND333042AAA,IND333031AAA,8,1.608187134502924,1.6489960616708994,1.6442984079970382,119.0,73.5,83.0435,9.341655420602791,0.125,1.0
IND334001AAC,IND334803AAA,3,1.6222222222222222,1.6707070707070706,1.7333333333333334,73.0,45.0,60.5845,0.0,0.0,1.0
IND334803AAA,IND341001AAC,3,1.975,1.9392506142506143,2.136148648648649,79.0,37.0,53.403400000000005,0.2989062500000017,0.3333333333333333,1.0
IND335001AAA,IND125104AAA,6,1.824264705882353,1.8369325859739114,1.8729166666666666,149.5,80.0,109.62905,0.0,0.0,1.0
IND335051AAA,IND335513AAA,5,2.118811881188119,1.9966381932310877,2.38,214.0,100.0,110.4233,20.599999999999994,0.4,0.0
IND335513AAA,IND335001AAA,6,1.790516206482593,1.869191676670668,1.9240816326530612,89.5,50.0,62.9906,6.401576994434151,0.16666666666666666,1.0
IND335513AAA,IND335803AAA,4,1.293103448275862,1.4181203515889114,1.4459939148073022,37.5,29.5,32.02605,0.0,0.0,0.0
IND335703AAA,IND335701AAA,4,1.2633101851851851,1.336674031986532,1.4671717171717171,37.0,32.0,34.84875,0.0,0.0,0.0
IND335804AAD,IND335703AAA,4,1.1578947368421053,1.1970394736842105,1.3088815789473685,44.0,38.0,41.35525,0.0,0.0,0.0
IND341001AAC,IND341303AAA,4,1.5681372549019608,2.0429971988795517,2.113095238095238,132.5,84.0,98.33615,136.34130718954248,0.25,1.0
IND341303AAA,IND341306AAA,8,1.6733333333333333,1.8172435897435897,1.7604166666666667,42.0,24.5,34.0289,17.21066666666667,0.125,1.0
IND341306AAA,IND302014AAA,3,2.3529411764705883,2.3219197830232385,2.4308565531475748,400.0,171.0,217.0141,9.672794117647072,0.3333333333333333,1.0
IND341503AAB,IND341510AAB,7,2.4545454545454546,2.43353705118411,2.8819073083778965,81.0,33.0,47.3069,33.90265151515153,0.42857142857142855,1.0
IND341505AAA,IND341503AAB,6,2.007459505541347,2.0413824950269963,2.1051790281329925,137.5,68.0,80.62245000000001,8.28181818181821,0.16666666666666666,1.0
IND341510AAB,IND305001AAC,8,2.3363636363636364,2.4204545454545454,2.3954545454545455,128.5,55.0,73.66604999999998,37.40769230769234,0.125,1.0
IND341512AAA,IND341505AAA,3,1.826086956521739,1.9444532279314888,2.0530434782608693,42.0,23.0,24.384,1.375000000000007,0.3333333333333333,1.0
IND342005AAD,IND342601AAA,6,2.1734693877551017,2.4653554755235425,2.698079231692677,106.5,49.5,60.78105,79.89230055658632,0.3333333333333333,1.0
IND342005AAD,IND342902AAA,5,2.202127659574468,2.5335697399527186,2.25531914893617,207.0,94.0,102.7041,182.5398936170213,0.2,1.0
IND342005AAD,IND344022AAB,3,1.8933333333333333,1.8708187134502925,1.979561403508772,142.0,75.0,104.7944,0.0,0.0,1.0
IND342301AAA,IND342005AAD,10,5.63099778543307,5.031829312556978,6.35458064516129,718.0,127.0,166.2538,826.0355325213263,0.7,1.0
IND342601AAA,IND342902A1B,3,1.9534883720930232,2.1023608174770967,2.255813953488372,84.0,43.0,41.5361,11.962500000000006,0.3333333333333333,1.0
IND342601AAA,IND342902AAA,3,1.9142857142857144,1.8117833386126068,1.9449477351916378,68.0,41.0,39.0015,0.0,0.0,1.0
IND342902A1B,IND302014AAA,6,2.4972539384304087,2.474473025406323,2.593221563809799,464.5,185.0,244.0446,10.979967546545254,0.3333333333333333,1.0
IND342902AAA,IND302014AAA,5,2.3870967741935485,2.511281556802244,2.6847826086956523,458.0,186.0,244.4337,96.6451612903225,0.4,1.0
IND344001AAA,IND342301AAA,3,1.6989795918367347,1.7234365827549294,1.7755102040816326,333.0,196.0,235.7629,0.0,0.0,1.0
IND344001AAA,IND345001AAA,6,0.9068975515463917,0.9249787288527623,0.9068975515463917,149.5,194.5,155.6477,0.0,0.0,1.0
IND344022AAB,IND344001AAA,4,1.4525788576300085,1.49309615150408,1.5204831932773109,99.5,68.5,96.64415,0.0,0.0,1.0
IND345001AAA,IND345021AAA,4,1.3376623376623376,1.3277380514222619,1.3397852147852147,103.0,77.0,109.54884999999999,0.0,0.0,1.0
IND345021AAA,IND342301AAA,6,1.4818840579710144,1.4578099838969403,1.690942028985507,67.5,45.0,62.8452,0.0,0.0,1.0
IND360490AAA,IND362001AAA,7,2.1621621621621623,2.2241959683136154,2.3533386327503973,80.0,36.0,43.306,6.692567567567565,0.14285714285714285,1.0
IND360510AAB,IND360530AAB,8,1.5192307692307692,1.7001138373121132,1.8010610079575597,39.5,25.5,28.2083,31.005917159763314,0.125,0.0
IND360530AAB,IND362001AAA,11,1.8142857142857143,2.1743958984100984,2.057142857142857,127.0,69.0,79.2651,217.8625892857143,0.18181818181818182,0.0
IND360575AAA,IND360510AAB,8,1.7375,1.821128439649781,2.0068910256410257,69.5,40.0,45.003150000000005,17.31653846153847,0.125,0.0
IND361001AAA,IND361305AAC,9,1.6666666666666667,1.7488566501724396,1.6923076923076923,65.0,39.0,53.9585,29.85714285714286,0.1111111111111111,1.0
IND361305AAC,IND361315AAA,8,1.723908918406072,1.7276047955839227,1.8005865102639296,55.5,32.0,44.301199999999994,0.0,0.0,1.0
IND361315AAA,IND361335AAA,9,1.5555555555555556,1.5762445240939864,1.5806451612903225,43.0,28.0,40.5641,0.0,0.0,1.0
IND362001AAA,IND360370AAA,8,1.9782608695652175,1.9937648221343873,2.1052173913043477,45.5,23.0,32.80485,0.0,0.0,1.0
IND362001AAA,IND360575AAA,7,1.4216867469879517,1.4337964101303171,1.5178571428571428,118.0,84.0,103.3616,0.0,0.0,0.0
IND362001AAA,IND362220AAA,10,2.0416666666666665,2.247848636870376,2.13125,49.0,24.0,34.604150000000004,44.738888888888894,0.2,0.0
IND362150AAA,IND362001AAA,8,1.6492537313432836,1.6970482710879988,1.7568590869183496,110.5,67.0,68.0373,7.634328358208961,0.125,0.0
IND362220AAA,IND362225AAA,5,1.9230769230769231,1.9736524216524216,2.0869565217391304,48.0,25.0,27.9983,0.0,0.0,0.0
IND362225AAA,IND362265AAA,5,1.75,1.77985754985755,1.8148148148148149,49.0,27.0,37.798,0.0,0.0,0.0
IND362265AAA,IND362720AAA,11,2.4444444444444446,2.552182009167303,2.6700367647058822,87.0,35.0,48.0922,40.55833333333332,0.2727272727272727,0.0
IND362560AAA,IND362150AAA,8,1.8101092896174862,1.813302251344086,1.8415322580645161,109.5,61.0,73.2015,0.0,0.0,0.0
IND362720AAA,IND362560AAA,12,2.0357142857142856,2.0676590342394943,2.273627075351213,56.0,27.5,38.7319,10.693697478991623,0.25,0.0
IND363001AAA,IND363421AAB,9,1.1515151515151516,1.2161616161616162,1.1818181818181819,38.0,33.0,26.9905,5.799999999999997,0.1111111111111111,1.0
IND363310AAB,IND382430AAB,9,1.4097222222222223,1.442421004921005,1.5524475524475525,203.0,143.0,128.014,0.0,0.0,1.0
IND363330AAB,IND363310AAB,7,1.5555555555555556,1.6339431268002698,2.012741312741313,57.0,37.0,29.5622,6.862962962962968,0.2857142857142857,1.0
IND363421AAB,IND364710AAA,9,1.8974358974358974,1.9931773879142298,2.1052631578947367,74.0,38.0,54.4647,7.514285714285734,0.2222222222222222,1.0
IND363520AAC,IND363001AAA,8,1.196003401360544,1.2468112244897958,1.2395833333333333,58.0,49.0,58.01035,0.0,0.0,1.0
IND363641AAA,IND363621AAB,3,1.4411764705882353,1.3995840760546645,1.5084670231729054,49.0,33.0,33.9582,0.0,0.0,0.0
IND364004AAB,IND365560AAA,5,1.9473684210526316,2.0143445938915625,2.2658227848101267,148.0,78.0,109.636,21.96052631578948,0.2,1.0
IND365560AAA,IND365560AAB,5,1.7142857142857142,1.8050605326876514,1.7966101694915255,100.0,59.0,72.2758,1.9928571428571757,0.2,1.0
IND365560AAB,IND364290AAA,7,2.4827586206896552,2.7057100482017056,2.655172413793103,74.0,29.0,39.9877,42.19281609195403,0.2857142857142857,1.0
IND370001AAA,IND370110AAA,4,6.419354838709678,7.488281022958442,8.27027027027027,188.5,29.0,41.02355,618.1813620071684,1.0,1.0
IND370001AAA,IND370615AAB,6,1.7727272727272727,1.7628024430350013,1.9894291754756872,78.0,43.5,47.3254,0.0,0.0,1.0
IND370110AAA,IND370001AAA,10,2.0339366515837103,2.0849181032352284,2.200664136622391,62.0,31.5,43.04605,10.197511312217209,0.1,1.0
IND370201AAA,IND363330AAB,7,1.4285714285714286,1.486516694484375,1.4610005527915977,190.0,134.0,137.7312,10.166666666666686,0.14285714285714285,1.0
IND370615AAB,IND370001AAA,3,6.0625,6.583077852099591,8.787660256410255,291.0,46.0,50.003800000000005,387.48007812500003,0.6666666666666666,1.0
IND380005AAA,IND382421AAA,5,2.7,4.331111111111111,3.5555555555555554,27.0,9.0,10.7295,85.35499999999999,0.4,0.0
IND380006AAA,IND382430AAB,9,2.6,2.71672278338945,3.7777777777777777,26.0,10.0,13.3915,38.25714285714285,0.4444444444444444,0.0
IND380006AAB,IND382430AAB,15,3.5833333333333335,3.8710245310245313,4.285714285714286,43.0,12.0,15.09,86.75312500000001,0.4666666666666667,0.0
IND380021AAA,IND382430AAB,21,3.3846153846153846,5.338878897807469,5.7272727272727275,42.0,13.0,16.891599999999997,796.496449704142,0.47619047619047616,0.0
IND380054AAA,IND382430AAB,14,2.4705882352941178,2.606620148059224,3.1029411764705883,42.0,17.0,20.31165,62.82260061919501,0.42857142857142855,0.0
IND382421AAA,IND382430AAB,10,4.668850806451613,4.766061827956989,5.612903225806452,147.0,31.0,36.899550000000005,257.27575604838717,0.6,0.0
IND382421AAA,IND382721AAA,9,1.2941176470588236,1.2889433551198257,1.375,20.0,16.0,16.423599999999997,0.0,0.0,0.0
IND382430AAB,IND000000ACB,11,1.8523809523809525,2.073557183036389,2.4298205768794006,1167.0,630.0,876.0539,917.2957886904762,0.36363636363636365,1.0
IND382430AAB,IND313001AAB,11,1.9897435897435898,2.030846502318368,2.030150753768844,388.0,195.0,273.4125,17.373141025641075,0.09090909090909091,1.0
IND382430AAB,IND364004AAB,11,1.633587786259542,1.6602369987172205,1.6946564885496183,214.0,131.0,157.4853,0.0,0.0,1.0
IND382430AAB,IND370201AAA,12,1.49375,1.5911904530114225,1.749221183800623,478.0,320.5,312.83595,75.12272058823544,0.16666666666666666,1.0
IND382430AAB,IND380005AAA,23,2.0833333333333335,2.5064667300156014,2.5307971014492754,50.0,23.0,26.5391,265.26860119047626,0.30434782608695654,0.0
IND382430AAB,IND380015AAB,23,2.3333333333333335,3.502533306881133,2.6515151515151514,29.0,12.0,15.4719,327.9648809523809,0.30434782608695654,0.0
IND382430AAB,IND380054AAA,26,2.235294117647059,2.8381913021618907,2.525,38.0,17.0,19.55805,287.8743833017077,0.2692307692307692,0.0
IND382430AAB,IND382345AAA,24,2.2509803921568627,3.2643582112332115,3.047794117647059,34.0,16.0,19.964550000000003,409.40880324543605,0.3333333333333333,0.0
IND382430AAB,IND384205AAA,13,1.3333333333333333,1.6816338073691015,1.5357142857142858,113.0,85.0,95.101,260.425925925926,0.23076923076923078,1.0
IND382430AAB,IND388320AAA,9,1.25,1.4325006783340117,1.3650793650793651,79.0,64.0,80.1094,69.54017857142858,0.1111111111111111,1.0
IND382430AAB,IND389001AAA,15,1.6734693877551021,1.6794286771548324,1.7743530401851462,164.0,98.0,136.6921,0.0,0.0,1.0
IND382430AAB,IND395023AAA,25,1.8514851485148516,1.8417807291957389,1.92,373.0,201.0,272.8035,14.150000000000034,0.04,1.0
IND382715AAA,IND382430AAB,12,2.0,2.139495584778604,2.2989898989898987,110.0,54.0,61.001599999999996,49.400000000000034,0.25,1.0
IND382721AAA,IND382430AAB,9,2.763157894736842,2.7724426111139846,2.8292682926829267,112.0,41.0,43.8054,6.136278195488799,0.2222222222222222,0.0
IND383001AAA,IND383315AAC,8,1.2526132404181185,1.3073852293539878,1.4280905752753978,52.0,41.0,47.1502,0.0,0.0,1.0
IND383255AAB,IND384205AAA,7,1.3904761904761904,1.537959753568393,1.7950498575498575,146.0,104.0,101.3193,53.866666666666674,0.2857142857142857,1.0
IND383315AAC,IND383255AAB,8,1.1980676328502415,1.2614326189439842,1.3668179646440515,109.0,91.0,91.1593,0.0,0.0,1.0
IND384170AAA,IND384265AAB,7,1.28125,1.3568101944386002,1.3257575757575757,29.0,22.0,24.9281,13.918359375000001,0.14285714285714285,1.0
IND384205AAA,IND382715AAA,12,1.4125,1.5189411830859199,1.5732371794871793,56.0,40.0,42.3417,19.15294117647059,0.16666666666666666,1.0
IND384205AAA,IND383001AAA,8,1.5046610169491526,1.5124601232222872,1.5885416666666667,89.5,59.0,81.37344999999999,0.0,0.0,1.0
IND384205AAA,IND384170AAA,4,1.1785714285714284,1.4456168831168832,1.4902597402597402,33.0,28.0,28.23775,9.63650793650794,0.25,1.0
IND384205AAA,IND384355AAB,8,1.5882352941176472,1.7316176470588236,1.69674688057041,54.0,33.0,36.5268,29.71628959276019,0.125,1.0
IND384265AAB,IND385320AAA,7,1.2933333333333332,1.2964867603985948,1.3289473684210527,98.0,76.0,81.8326,0.0,0.0,1.0
